Category,Size_in_Mb,Content Rating,Ad Supported,In App Purchases,Transformed_Rating
2.5,2.4,2.2,0,0,4
1.8,13.0,2.2,0,0,0
2.5,11.0,2.2,0,0,4
1.9,2.0,2.2,0,0,0
2.8,11.0,2.2,1,0,0
2.4,12.0,2.2,0,1,0
2.3,3.4,2.2,1,0,5
2.4,26.0,2.2,0,0,0
2.4,0.2763671875,2.2,0,0,0
2.8,3.4,2.2,1,0,5
2.3,24.0,2.2,0,0,5
2.7,57.0,2.3,1,1,4
2.3,9.9,2.2,0,0,0
1.9,30.0,2.3,1,0,0
2.5,4.5,2.2,0,0,0
2.7,55.0,2.2,1,0,3
1.5,65.0,2.2,0,0,4
2.3,58.0,2.2,1,0,0
2.4,11.0,2.5,0,0,0
2.7,41.0,2.2,1,0,4
2.7,57.0,2.2,1,0,3
1.4,42.0,2.2,0,0,3
2.5,4.1,2.2,1,0,0
1.7,48.0,2.2,0,0,5
1.3,3.6,2.2,0,0,0
1.9,11.0,2.3,1,0,4
1.9,23.0,2.2,0,0,0
1.5,8.3,2.2,0,0,0
2.8,5.2,2.2,0,0,4
2.3,10.0,2.2,0,0,0
1.9,2.8,2.2,1,0,0
1.9,67.0,2.2,1,1,0
2.5,7.0,2.2,0,0,5
1.9,8.0,2.2,1,0,0
1.5,13.0,2.2,0,0,0
1.3,5.0,2.2,0,0,0
2.5,20.0,2.2,1,0,5
2.5,30.0,2.2,0,0,4
1.8,21.0,2.5,0,0,0
1.6,4.3,2.2,0,0,0
2.5,7.0,2.2,0,0,4
2.3,17.0,2.2,0,0,0
1.9,11.0,2.2,0,1,0
2.0,5.1,2.2,0,0,4
2.4,6.3,2.2,1,0,0
2.2,6.0,2.2,1,0,0
2.5,11.0,2.2,0,0,4
2.4,6.2,2.2,1,0,4
2.5,8.4,2.2,1,0,4
1.3,20.0,2.2,1,0,3
2.5,39.0,2.2,0,0,4
2.1,7.4,2.3,0,0,0
2.0,8.0,2.2,0,0,4
2.5,21.0,2.2,0,0,0
2.2,5.6,2.3,1,0,5
2.4,87.0,2.2,0,0,4
1.9,23.0,2.2,0,0,3
2.5,7.1,2.3,0,0,0
2.4,22.0,2.2,1,0,0
1.5,15.0,2.2,0,0,0
2.3,3.3,2.2,1,0,0
2.2,9.9,2.2,1,0,4
3.2,72.0,2.2,1,0,3
3.3,24.0,2.3,0,0,4
2.4,5.6,2.3,1,0,4
1.9,15.0,2.2,0,0,5
3.1,11.0,2.3,1,1,4
1.9,8.4,2.2,1,0,0
2.5,12.0,2.2,1,0,4
2.8,17.0,2.5,1,0,0
1.3,13.0,2.2,0,0,4
1.9,4.4,2.2,1,0,4
2.5,6.9,2.2,0,0,0
2.5,4.4,2.2,0,0,0
2.4,12.0,2.2,0,0,5
2.4,8.3,2.2,1,0,4
1.9,17.0,2.2,0,0,0
1.9,12.0,2.2,0,0,0
2.5,3.0,2.2,1,0,0
2.7,11.0,2.2,0,0,5
2.2,8.7,2.3,1,0,0
2.3,6.0,2.2,1,0,0
2.2,30.0,2.2,0,0,0
1.7,34.0,2.2,0,0,2
2.3,7.3,2.2,1,0,0
1.3,21.0,2.3,0,0,0
2.4,12.0,2.2,1,0,4
2.2,2.5,2.2,1,0,0
2.2,3.9,2.2,0,0,0
3.1,4.0,2.2,1,0,4
2.2,54.0,2.2,0,0,3
1.9,9.8,2.2,0,0,4
2.5,45.0,2.2,0,0,5
2.5,7.0,2.2,1,0,4
1.9,9.2,2.5,1,0,0
1.5,48.0,2.7,0,0,4
2.3,47.0,2.2,1,0,0
1.7,13.0,2.2,0,0,0
1.5,4.6,2.2,0,0,0
2.7,33.0,2.2,1,1,4
2.0,11.0,2.2,1,0,0
1.9,18.0,2.2,0,0,0
1.8,1.3,2.2,0,0,0
1.9,4.6,2.2,1,0,5
2.3,29.0,2.2,1,1,5
2.5,6.3,2.2,1,1,4
1.9,13.0,2.2,0,0,0
2.4,10.0,2.3,0,0,5
1.3,3.5,2.2,1,0,4
2.5,5.9,2.2,0,0,5
2.4,4.2,2.2,0,0,0
2.2,1.2,2.2,1,0,4
2.5,8.1,2.2,1,0,0
1.9,7.9,2.2,0,0,0
2.8,26.0,2.2,1,0,0
2.2,1.9,2.2,0,0,4
2.3,55.0,2.2,0,0,0
2.5,4.6,2.2,1,1,5
2.5,2.5,2.2,0,0,0
1.9,22.0,2.2,1,0,5
2.2,2.7,2.7,1,0,3
2.7,2.8,2.2,1,0,0
3.2,45.0,2.2,1,0,3
2.2,68.0,2.2,0,0,3
2.3,11.0,2.2,1,0,0
2.4,4.2,2.2,1,0,0
2.2,121.0,2.2,0,0,0
2.8,9.7,2.2,1,0,4
2.5,12.0,2.2,0,0,4
2.5,23.0,2.2,0,0,0
1.7,16.0,2.2,1,0,5
2.7,28.0,2.2,1,0,0
1.7,35.0,2.2,1,0,3
1.5,5.5,2.2,0,0,5
2.3,2.4,2.2,1,0,4
2.9,51.0,2.2,1,0,4
1.7,2.9,2.2,0,0,0
1.8,12.0,2.2,0,0,0
2.4,27.0,2.2,1,1,5
2.2,7.0,2.2,0,0,4
1.9,1.3,2.2,0,0,0
2.4,50.0,2.2,1,0,5
1.9,4.1,2.2,0,0,0
1.3,1.5,2.2,0,0,3
2.3,3.1,2.2,1,0,0
2.1,8.3,2.2,0,0,3
1.9,37.0,2.2,0,0,0
2.3,20.0,2.2,0,0,4
1.9,16.0,2.2,0,0,4
2.4,10.0,2.3,1,0,4
2.3,6.8,2.2,0,0,0
2.8,40.0,2.2,0,1,3
2.4,2.3,2.2,0,0,0
2.5,16.0,2.2,1,0,5
2.0,17.0,2.2,1,0,0
2.7,9.8,2.2,1,1,4
1.5,30.0,2.2,0,0,0
2.5,29.0,2.2,1,0,5
1.3,24.0,2.2,0,0,2
2.8,42.0,2.2,1,1,5
2.5,8.9,2.2,1,0,4
2.5,3.7,2.2,1,1,4
2.5,16.0,2.2,1,0,5
1.9,12.0,2.2,0,0,0
2.4,7.3,2.2,0,0,4
1.9,26.0,2.2,0,0,5
2.1,10.0,2.2,1,0,4
2.5,95.0,2.2,1,0,3
1.8,3.8,2.2,0,0,3
1.9,1.9,2.2,0,0,0
2.1,4.1,2.2,0,0,0
1.9,4.0,2.2,0,0,0
2.5,64.0,2.3,1,1,5
2.5,23.0,2.2,1,0,0
1.5,8.9,2.2,0,0,5
2.8,12.0,2.2,1,0,5
1.8,4.0,2.2,0,0,5
2.2,2.7,2.2,1,0,3
2.5,53.0,2.2,0,0,0
2.2,35.0,2.2,0,0,3
1.9,11.0,2.2,0,0,1
2.2,38.0,2.2,0,0,5
1.4,34.0,2.2,0,0,0
2.5,21.0,2.2,1,0,0
2.4,6.4,2.2,1,0,0
1.9,6.9,2.2,0,0,0
2.3,1.0,2.2,1,0,5
1.9,8.2,2.2,0,0,0
2.8,8.9,2.3,1,0,0
1.6,28.0,2.5,1,1,0
1.8,8.2,2.2,0,0,5
1.9,42.0,2.2,0,0,0
2.3,3.4,2.2,0,0,0
2.9,30.0,2.2,1,0,5
2.4,9.6,2.2,1,0,4
2.7,4.7,2.2,0,0,0
2.2,5.6,2.3,1,0,0
2.2,16.0,2.3,0,0,0
2.2,9.9,2.2,1,0,0
2.1,1.7,2.2,0,0,0
2.2,6.8,2.2,1,0,0
2.4,41.0,2.2,1,0,0
2.4,3.4,2.5,1,0,3
2.8,18.0,2.2,1,0,4
2.5,7.6,2.7,1,0,0
1.7,21.0,2.2,0,0,0
2.2,7.8,2.2,1,0,4
1.5,18.0,2.2,0,0,0
2.7,135.0,2.3,0,0,0
2.4,4.6,2.2,0,0,4
2.5,9.4,2.2,1,0,4
2.4,6.0,2.2,0,0,5
2.8,96.0,2.7,1,0,4
3.2,67.0,2.2,1,1,4
1.9,88.0,2.3,1,0,0
2.4,9.6,2.2,1,0,4
2.3,8.6,2.2,1,0,0
2.4,22.0,2.2,0,0,5
2.2,4.1,2.2,1,0,5
2.4,4.5,2.2,0,0,0
2.2,38.0,2.2,0,0,5
1.5,6.8,2.2,0,0,0
2.8,19.0,2.3,1,0,4
2.4,25.0,2.2,1,0,4
2.5,25.0,2.2,1,0,4
2.4,26.0,2.5,1,0,0
2.3,2.1,2.2,1,0,4
1.5,2.6,2.2,0,0,0
2.9,9.6,2.2,1,0,5
2.5,7.0,2.3,1,0,4
1.9,9.5,2.2,1,1,5
2.4,7.8,2.2,1,0,4
2.2,16.0,2.2,1,0,0
2.4,3.0,2.2,1,0,4
1.9,17.0,2.2,1,0,3
2.3,22.0,2.2,1,0,0
1.7,7.3,2.2,0,0,0
2.5,4.9,2.2,1,0,4
2.9,41.0,2.2,1,0,0
2.3,36.0,2.2,0,0,0
2.2,4.3,2.2,1,0,4
2.1,32.0,2.2,0,0,4
1.9,106.0,2.2,1,0,0
2.7,6.2,2.2,1,0,5
2.5,35.0,2.2,1,0,0
2.4,61.0,2.2,0,0,4
2.5,20.0,2.2,0,0,5
2.2,7.4,2.2,1,0,5
1.7,42.0,2.2,0,0,0
2.3,1.1,2.2,0,0,4
1.7,11.0,2.5,1,0,3
2.8,0.28125,2.2,0,0,4
2.2,9.9,2.2,0,0,0
2.3,19.0,2.2,0,0,4
2.3,12.0,2.2,1,0,0
1.9,5.5,2.2,1,0,0
1.3,26.0,2.2,0,0,0
3.2,75.0,2.2,1,0,4
1.9,12.0,2.2,0,0,0
2.4,7.2,2.3,1,0,4
1.9,7.1,2.2,0,0,0
1.9,9.8,2.2,1,0,0
2.4,2.9,2.3,1,0,0
2.2,48.0,2.2,0,0,5
1.9,11.0,2.2,1,0,5
1.9,22.0,2.3,0,0,0
1.5,6.2,2.2,1,0,4
2.0,4.1,2.2,1,0,0
1.5,53.0,2.2,1,0,4
2.4,6.4,2.2,1,0,5
2.4,60.0,2.3,0,0,4
1.9,7.3,2.2,0,0,4
2.4,10.0,2.2,0,0,0
2.8,8.9,2.2,1,0,0
2.4,20.0,2.2,1,0,0
2.4,13.0,2.2,1,0,5
2.4,3.9,2.2,1,0,3
1.3,10.0,2.2,1,0,0
2.3,2.9,2.2,0,0,0
2.5,2.3,2.3,1,0,4
2.7,20.0,2.3,1,0,4
2.7,8.1,2.2,1,0,5
2.3,8.4,2.2,1,0,4
2.2,37.0,2.2,0,0,4
2.5,35.0,2.2,1,0,0
1.8,5.9,2.2,0,0,0
2.7,53.0,2.2,1,1,3
2.4,7.1,2.2,1,0,0
1.5,6.6,2.2,0,0,0
2.8,1.9,2.2,0,0,4
1.9,8.1,2.2,0,0,3
2.5,23.0,2.2,1,0,5
2.4,23.0,2.3,0,1,5
1.3,2.6,2.2,0,0,0
2.4,45.0,2.2,0,0,0
2.7,14.0,2.7,0,1,4
2.5,23.0,2.2,1,0,5
2.7,1.9,2.2,0,0,0
2.2,0.78515625,2.2,0,0,0
2.4,12.0,2.5,0,0,3
2.5,17.0,2.2,1,0,0
2.4,1.3,2.5,0,0,4
2.2,7.4,2.2,1,0,4
2.6,10.0,2.2,0,0,0
2.3,6.7,2.2,1,0,5
2.5,4.0,2.2,0,0,0
1.8,43.0,2.2,0,0,1
2.5,12.0,2.2,0,0,0
2.5,7.6,2.2,0,0,2
1.9,41.0,2.2,0,0,5
2.5,32.0,2.2,0,1,4
2.0,8.1,2.2,1,0,5
2.5,5.5,2.2,0,0,5
2.2,5.1,2.3,1,0,5
1.4,3.5,2.2,0,0,0
2.3,6.4,2.2,1,0,0
2.3,33.0,2.3,1,0,0
2.4,3.2,2.2,1,0,4
2.5,46.0,2.2,0,0,0
2.5,3.0,2.2,0,0,0
2.7,4.6,2.2,1,0,5
2.8,129.0,2.2,0,0,0
2.8,20.0,2.2,0,1,5
2.4,39.0,2.2,0,0,0
2.8,39.0,2.2,1,0,0
1.7,25.0,2.2,1,0,0
2.8,14.0,2.2,1,0,4
2.7,41.0,2.3,1,0,0
2.7,45.0,2.2,1,0,0
2.5,7.5,2.2,1,0,0
2.5,13.0,2.2,0,0,0
2.4,3.4,2.2,0,0,3
1.9,15.0,2.2,1,0,5
2.1,15.0,2.2,0,0,0
2.7,4.1,2.2,1,0,0
2.1,10.0,2.2,0,0,0
2.2,28.0,2.2,0,0,5
2.2,7.6,2.2,1,0,4
2.5,12.0,2.2,1,0,5
1.9,15.0,2.2,1,0,0
1.9,11.0,2.2,0,0,3
2.5,5.1,2.2,1,0,5
2.1,10.0,2.2,0,0,4
2.3,0.595703125,2.2,1,0,3
1.9,13.0,2.2,0,0,0
2.2,7.5,2.2,0,0,0
2.2,42.0,2.2,0,0,0
1.9,5.0,2.2,0,0,0
1.7,60.0,2.3,0,0,5
2.8,23.0,2.2,0,1,0
1.9,3.4,2.2,0,0,4
2.2,6.8,2.2,0,0,3
1.3,16.0,2.2,0,0,5
2.5,1.8,2.2,0,0,5
2.5,37.0,2.2,0,0,5
2.1,48.0,2.3,0,0,5
1.9,29.0,2.2,1,0,4
2.4,3.6,2.2,1,0,5
2.5,51.0,2.2,0,0,4
2.7,32.0,2.3,1,1,4
2.4,35.0,2.2,0,0,0
2.0,14.0,2.3,0,0,4
2.3,8.2,2.3,1,0,0
2.7,3.8,2.2,1,0,4
1.5,9.8,2.2,0,0,0
1.7,4.8,2.2,1,0,4
2.3,5.0,2.2,1,0,0
1.5,0.828125,2.2,0,0,0
2.2,4.1,2.2,1,0,0
2.4,28.0,2.3,1,0,0
2.4,2.7,2.2,0,0,4
2.5,8.0,2.2,0,0,4
2.5,9.7,2.2,1,0,4
2.2,18.0,2.2,1,0,3
1.5,15.0,2.2,0,0,0
1.9,27.0,2.2,0,0,0
1.3,0.775390625,2.2,0,0,2
2.2,15.0,2.2,1,0,4
2.4,3.2,2.2,1,0,5
2.2,5.6,2.3,1,0,0
1.6,2.7,2.2,1,0,0
2.8,16.0,2.3,1,0,4
2.4,27.0,2.2,1,0,0
2.4,38.0,2.2,0,0,0
1.9,0.20703125,2.2,0,0,0
1.3,27.0,2.2,1,0,0
2.2,7.6,2.2,1,0,4
2.3,46.0,2.2,0,0,0
1.9,4.7,2.2,1,1,5
1.3,5.4,2.2,1,0,5
2.5,4.7,2.2,1,0,2
2.2,5.8,2.3,1,0,0
2.9,4.2,2.2,1,1,5
1.3,11.0,2.2,0,0,0
2.2,7.7,2.2,1,0,4
1.7,25.0,2.2,0,0,0
1.9,23.0,2.2,1,0,4
1.9,59.0,2.2,1,1,3
2.2,12.0,2.2,0,0,0
3.1,80.0,2.3,1,1,5
2.3,37.0,2.2,0,0,4
2.8,58.0,2.7,1,0,4
2.3,4.6,2.2,0,0,0
1.3,19.0,2.2,0,0,3
2.0,19.0,2.2,0,0,0
2.5,23.0,2.2,1,0,5
2.5,6.2,2.2,0,0,0
1.5,2.1,2.2,0,0,0
2.3,11.0,2.2,1,0,4
2.6,128.0,2.2,0,1,3
2.4,3.8,2.2,0,0,0
2.2,11.0,2.2,0,0,0
2.4,15.0,2.2,1,0,4
2.9,129.0,2.2,1,0,5
2.8,23.0,2.2,1,0,3
2.5,15.0,2.2,0,0,4
1.8,17.0,2.2,1,0,4
2.5,2.0,2.2,0,0,5
2.4,3.1,2.3,0,0,5
2.5,22.0,2.2,1,0,0
2.5,51.0,2.7,1,0,0
1.9,6.2,2.2,1,0,4
2.4,2.8,2.3,1,0,0
2.2,13.0,2.2,0,0,0
2.4,2.3,2.2,0,0,0
2.3,7.2,2.2,1,0,4
2.5,6.8,2.2,1,0,5
1.9,4.7,2.2,0,0,4
2.5,11.0,2.2,1,0,4
2.4,7.0,2.3,0,0,0
2.4,16.0,2.2,1,0,3
1.4,3.2,2.2,0,0,0
2.8,110.0,2.2,1,1,0
2.2,38.0,2.2,0,0,0
1.5,5.0,2.2,1,0,0
2.5,6.9,2.2,1,0,0
1.9,8.8,2.2,1,0,5
1.9,2.6,2.2,0,0,4
2.4,48.0,2.7,0,1,3
2.2,12.0,2.2,0,0,0
1.9,93.0,2.2,0,1,5
2.5,11.0,2.2,0,0,0
2.5,2.7,2.2,0,0,0
2.2,0.67578125,2.2,0,0,0
2.8,2.2,2.5,1,0,5
1.9,4.0,2.2,0,0,0
2.0,5.0,2.2,1,0,0
2.5,28.0,2.2,1,0,5
3.2,20.0,2.2,1,0,4
2.4,10.0,2.2,1,0,4
2.5,3.8,2.2,1,0,0
1.3,7.3,2.2,0,0,5
1.9,2.7,2.3,0,0,4
2.3,5.0,2.2,1,0,0
2.0,1.8,2.2,0,0,5
1.7,15.0,2.2,0,0,0
2.5,26.0,2.2,0,0,0
2.8,6.1,2.2,1,0,0
2.4,26.0,2.2,0,0,0
2.2,2.8,2.2,1,0,5
2.4,1.8,2.2,0,0,0
2.3,12.0,2.2,0,0,0
2.4,9.7,2.2,1,0,0
2.4,8.5,2.3,0,0,0
2.5,6.6,2.2,1,0,5
2.4,123.0,2.2,1,0,0
2.4,6.8,2.2,1,0,4
2.3,10.0,2.2,0,0,0
1.9,11.0,2.2,1,0,0
2.4,70.0,2.2,0,0,4
2.7,5.6,2.2,1,0,0
2.3,2.4,2.2,1,0,4
2.8,17.0,2.2,1,0,5
2.2,39.0,2.2,0,0,0
1.3,4.9,2.2,0,0,0
2.5,18.0,2.2,1,0,5
1.8,4.1,2.2,0,0,4
1.9,4.8,2.2,1,0,4
2.4,3.5,2.2,1,0,0
2.2,16.0,2.2,0,0,4
2.1,10.0,2.2,0,0,0
2.5,39.0,2.2,1,0,4
2.4,4.5,2.2,0,0,0
2.2,1.6,2.2,0,0,0
3.1,8.2,2.2,1,0,4
2.4,36.0,2.2,0,0,0
2.5,3.6,2.2,0,0,5
2.5,4.1,2.5,1,0,2
2.8,13.0,2.2,1,0,4
2.4,2.0,2.2,1,0,0
2.9,20.0,2.2,1,0,3
2.4,29.0,2.3,0,0,4
2.2,2.8,2.2,1,0,2
2.4,5.4,2.2,1,0,4
2.2,9.6,2.2,0,0,0
3.2,78.0,2.2,1,0,3
2.2,20.0,2.2,1,0,4
2.4,62.0,2.3,0,0,5
2.4,34.0,2.7,0,0,0
1.5,39.0,2.2,0,0,0
2.8,32.0,2.2,1,0,4
1.5,14.0,2.2,0,0,0
1.5,7.2,2.2,0,0,3
2.2,16.0,2.3,0,0,4
2.7,16.0,2.2,1,1,5
1.5,48.0,2.2,0,0,0
2.5,8.1,2.2,0,0,0
2.4,7.0,2.3,0,0,0
2.3,37.0,2.2,0,0,0
1.8,21.0,2.5,0,0,0
2.3,5.1,2.2,0,0,4
3.0,20.0,2.2,0,0,5
2.7,23.0,2.2,1,0,4
2.5,12.0,2.2,0,0,5
2.3,37.0,2.2,0,0,0
2.5,18.0,2.2,1,0,0
1.8,15.0,2.2,0,0,5
1.9,11.0,2.2,0,0,0
1.3,48.0,2.2,0,0,0
1.9,8.9,2.2,0,0,0
2.0,45.0,2.2,1,0,0
2.9,97.0,2.2,0,1,4
1.8,13.0,2.2,0,0,5
2.4,8.8,2.2,1,0,0
2.4,2.7,2.3,1,0,4
2.3,9.7,2.2,1,0,4
1.3,3.4,2.2,0,0,0
1.5,5.5,2.2,0,0,4
1.9,8.8,2.2,1,0,0
2.5,3.0,2.2,1,0,4
1.7,33.0,2.2,0,0,4
2.1,5.2,2.2,0,0,0
2.5,31.0,2.2,1,0,4
2.0,3.8,2.2,1,0,0
1.9,13.0,2.2,0,0,4
1.6,4.4,2.2,0,0,4
2.0,32.0,2.2,1,0,0
1.9,73.0,2.2,1,1,3
2.2,3.8,2.2,1,0,0
2.4,1.0,2.2,1,0,4
2.4,37.0,2.2,1,0,0
2.3,7.9,2.2,0,0,0
2.4,10.0,2.5,0,0,5
2.2,31.0,2.2,1,0,0
2.5,8.3,2.2,1,0,5
1.4,9.0,2.2,0,0,5
2.2,66.0,2.2,0,1,5
2.3,26.0,2.2,0,0,4
1.9,5.4,2.2,0,0,0
2.5,55.0,2.2,1,0,0
2.4,26.0,2.2,1,0,0
2.1,8.1,2.3,0,0,0
2.1,3.2,2.2,0,0,3
1.8,5.1,2.2,0,0,4
2.4,40.0,2.2,1,1,4
1.9,78.0,2.3,0,0,4
2.5,14.0,2.2,0,0,0
2.0,2.4,2.2,1,0,5
1.9,8.8,2.2,1,0,0
2.1,5.9,2.2,1,0,5
2.3,8.8,2.7,1,0,4
2.8,33.0,2.2,0,0,5
2.0,6.3,2.2,0,0,0
2.1,20.0,2.5,1,0,5
1.7,41.0,2.2,0,0,0
2.5,7.7,2.2,1,0,4
2.3,8.7,2.2,0,0,0
2.4,5.8,2.2,0,1,4
2.3,15.0,2.2,1,1,4
2.2,42.0,2.7,0,0,0
1.7,4.8,2.2,0,0,0
2.2,3.7,2.2,1,0,4
1.9,6.1,2.2,1,0,4
1.9,12.0,2.2,1,1,4
1.4,7.6,2.3,1,0,5
2.5,28.0,2.2,1,0,0
2.4,7.0,2.2,0,0,0
2.4,23.0,2.3,1,0,4
1.9,1.8,2.2,0,0,5
2.5,21.0,2.2,0,0,0
1.9,13.0,2.2,0,0,5
2.5,41.0,2.2,0,0,5
2.5,6.0,2.3,0,0,4
2.3,33.0,2.2,0,0,0
2.5,5.0,2.2,1,0,0
1.5,3.9,2.2,0,0,0
2.8,12.0,2.2,0,0,0
2.4,0.29296875,2.2,0,0,0
2.3,113.0,2.2,1,1,5
2.5,7.5,2.3,1,1,0
2.2,3.8,2.2,1,0,0
3.2,52.0,2.3,1,0,4
2.5,10.0,2.2,0,0,4
2.7,42.0,2.2,1,0,0
2.2,4.3,2.2,0,0,0
2.3,13.0,2.2,1,0,4
1.3,12.0,2.2,1,1,0
2.4,18.0,2.2,1,0,0
2.3,77.0,2.2,1,0,5
1.3,11.0,2.7,0,0,0
2.3,63.0,2.3,1,0,0
2.5,30.0,2.2,0,0,4
2.5,6.8,2.2,0,0,2
2.5,0.25,2.2,0,0,4
2.5,6.2,2.2,1,0,5
2.2,15.0,2.2,0,0,5
1.9,9.6,2.2,0,0,5
2.2,8.4,2.5,1,0,0
1.3,15.0,2.2,0,0,4
2.5,28.0,2.2,0,1,5
1.9,54.0,2.2,0,0,5
3.2,22.0,2.3,1,0,3
1.9,18.0,2.2,0,0,0
1.4,16.0,2.2,0,0,0
1.9,30.0,2.2,0,0,0
1.5,12.0,2.2,0,0,5
2.8,60.0,2.7,1,1,4
2.3,39.0,2.2,1,0,5
2.4,5.3,2.2,0,0,0
1.9,37.0,2.2,0,0,0
1.9,22.0,2.2,0,0,4
2.5,38.0,2.2,1,0,0
1.8,8.9,2.2,0,0,0
1.9,3.1,2.2,0,0,3
1.5,2.6,2.2,0,0,0
2.3,72.0,2.2,1,0,5
2.2,6.0,2.2,1,0,4
1.4,40.0,2.2,1,0,3
2.5,5.7,2.2,1,0,5
1.9,67.0,2.2,1,0,4
1.4,7.8,2.2,0,0,0
2.3,1.8,2.2,1,0,3
2.5,5.8,2.2,1,0,5
1.9,17.0,2.2,1,0,0
2.7,7.6,2.2,1,0,0
2.4,6.9,2.2,1,0,5
1.5,16.0,2.2,1,0,3
2.4,34.0,2.2,1,0,5
2.0,36.0,2.2,0,0,5
2.7,47.0,2.2,1,1,5
1.5,30.0,2.2,1,0,0
1.3,8.4,2.2,0,0,5
2.3,1.7,2.2,0,0,4
1.5,22.0,2.2,0,0,0
1.5,4.3,2.2,0,0,5
1.9,52.0,2.3,0,0,5
2.2,21.0,2.2,0,0,0
2.5,9.5,2.2,1,0,5
2.5,12.0,2.2,1,0,3
2.3,3.5,2.2,1,0,3
2.5,16.0,2.2,1,0,5
2.4,17.0,2.2,1,0,0
1.9,54.0,2.2,0,1,0
2.5,4.0,2.2,1,0,0
1.5,2.9,2.2,0,0,0
2.4,21.0,2.2,0,0,0
1.9,20.0,2.2,0,0,0
2.5,4.4,2.2,0,0,0
2.2,19.0,2.2,0,0,4
2.4,2.8,2.2,1,0,3
2.5,7.5,2.2,1,0,0
2.4,14.0,2.2,0,0,5
2.4,2.8,2.3,1,0,0
2.4,8.3,2.2,1,0,5
2.5,36.0,2.2,1,0,5
1.3,27.0,2.2,0,0,5
1.9,8.4,2.2,0,0,5
2.5,1.8,2.2,1,0,0
2.7,59.0,2.5,1,1,3
1.3,50.0,2.2,0,0,0
1.9,16.0,2.2,0,0,2
2.4,31.0,2.2,0,0,0
2.9,72.0,2.2,1,0,0
2.3,39.0,2.2,0,0,5
1.9,8.9,2.2,0,0,0
2.2,95.0,2.2,1,0,4
2.4,7.5,2.2,0,0,4
1.8,20.0,2.2,0,0,0
1.9,2.8,2.7,1,0,0
2.3,4.2,2.2,0,0,0
2.2,16.0,2.2,0,0,4
2.4,7.6,2.2,1,1,5
2.2,50.0,2.2,1,0,4
2.7,30.0,2.3,1,0,3
1.7,34.0,2.2,1,1,5
1.5,12.0,2.2,1,0,0
2.4,23.0,2.2,1,0,3
1.7,7.9,2.2,0,0,5
1.9,16.0,2.2,0,1,2
2.8,8.6,2.2,1,0,0
1.4,74.0,2.2,0,0,0
2.5,10.0,2.2,0,0,3
2.3,27.0,2.2,0,0,5
2.5,1.4,2.2,0,0,2
2.3,45.0,2.2,0,0,0
2.4,5.8,2.2,1,0,4
2.2,4.7,2.2,0,0,0
2.5,25.0,2.2,0,1,0
2.1,5.5,2.2,0,0,4
2.8,8.1,2.5,1,0,4
2.4,7.0,2.2,0,0,0
2.2,14.0,2.2,1,0,4
2.3,2.1,2.2,0,0,4
1.8,5.0,2.2,0,0,0
2.2,49.0,2.2,0,0,0
1.5,7.2,2.2,0,0,0
1.4,30.0,2.2,0,0,5
2.5,97.0,2.2,1,0,5
2.2,28.0,2.2,1,0,0
2.2,19.0,2.2,0,0,0
2.2,15.0,2.2,1,0,5
2.5,15.0,2.2,1,0,5
1.9,0.8671875,2.2,0,0,0
1.7,20.0,2.2,1,1,4
2.0,22.0,2.2,0,0,4
2.5,117.0,2.3,1,1,4
2.8,46.0,2.2,1,0,0
1.9,5.7,2.2,0,0,0
2.3,2.3,2.2,1,0,4
2.7,39.0,2.2,1,0,0
2.1,101.0,2.2,0,0,0
2.7,67.0,2.2,1,0,5
1.9,6.7,2.2,0,0,0
2.2,7.2,2.2,1,1,5
1.5,0.73828125,2.2,0,0,2
2.0,2.2,2.2,1,0,4
2.2,6.4,2.2,0,0,0
2.2,3.3,2.7,1,0,0
2.2,7.2,2.2,1,0,0
2.8,3.1,2.2,0,1,4
1.8,6.7,2.2,0,0,0
1.7,80.0,2.2,0,0,4
1.5,8.5,2.2,0,0,5
2.2,17.0,2.3,0,0,3
2.5,7.9,2.2,0,0,0
1.9,8.0,2.2,0,0,5
2.5,98.0,2.2,1,1,4
2.2,4.6,2.2,1,0,0
2.3,2.5,2.2,0,0,4
2.0,9.3,2.2,0,0,4
2.7,8.6,2.2,0,0,0
2.2,3.9,2.2,1,0,4
2.6,3.3,2.3,0,0,5
2.4,3.6,2.2,0,0,0
1.5,1.8,2.2,0,0,0
1.8,4.7,2.2,0,0,0
2.2,16.0,2.3,0,0,0
1.3,21.0,2.2,0,0,3
2.5,10.0,2.2,0,0,5
2.5,1.9,2.2,0,0,0
2.3,5.2,2.3,1,0,0
2.3,50.0,2.2,0,0,0
2.4,29.0,2.3,1,0,4
1.9,29.0,2.2,0,0,0
2.2,0.5615234375,2.2,0,0,4
2.5,4.9,2.2,0,0,4
2.3,2.7,2.2,1,0,4
2.4,48.0,2.2,0,0,3
2.4,1.1,2.2,0,0,0
2.8,28.0,2.2,1,0,4
2.3,54.0,2.2,0,0,0
2.3,6.8,2.3,1,0,0
1.4,4.7,2.2,1,0,0
1.8,15.0,2.2,0,0,0
1.9,3.0,2.2,1,0,4
1.5,21.0,2.2,0,0,0
1.3,24.0,2.2,0,0,5
1.6,32.0,2.3,0,0,4
3.2,25.0,2.2,1,0,3
1.9,4.2,2.2,0,0,5
2.5,15.0,2.2,0,0,0
2.4,7.1,2.2,1,1,3
1.9,2.4,2.2,0,1,0
2.3,5.2,2.2,1,0,0
